Mod:Item:MetaData, Localized Name
botania:livingrock:3, ひび割れたリビングロックレンガ
botania:livingrock:4, 模様入りのリビングロックレンガ
botania:livingwood:0, リビングウッド
botania:livingwood:1, リビングウッドの木材
botania:livingwood:2, 苔むしたリビングウッドの木材
botania:livingwood:3, 模様入りのリビングウッド
botania:livingwood:4, 規則的な模様入りのリビングウッド
botania:livingwood:5, 光り輝くリビングウッド
botania:specialflower:0, ピュアデイジー
botania:specialflower:0, マナスター
botania:specialflower:0, エンドフレイム
botania:specialflower:0, ハイドロエンゲス
botania:specialflower:0, サーマリリー
botania:specialflower:0, ローザ・アルカナ
botania:specialflower:0, マンチデュー
botania:specialflower:0, エントロピニウム
botania:specialflower:0, ケキムラス
botania:specialflower:0, ガーマリリス
botania:specialflower:0, ナースライムス
botania:specialflower:0, スペクトロラス
botania:specialflower:0, ラフロージア
botania:specialflower:0, Shulk Me Not
botania:specialflower:0, ダンデライフオン
botania:specialflower:0, ジェイディッド・アマランサス
botania:specialflower:0, ベレソーン
botania:specialflower:0, ベレソーン・プチ
botania:specialflower:0, ドレッドソーン
botania:specialflower:0, ヘイセイドリーム
botania:specialflower:0, タイガーズアイ
botania:specialflower:0, マリモルフォシス
botania:specialflower:0, マリモルフォシス・チビ
botania:specialflower:0, オアキド
botania:specialflower:0, オアキド・イグネム
botania:specialflower:0, フォーレン・カナデ
botania:specialflower:0, エクソフレイム
botania:specialflower:0, アグリカーネーション
botania:specialflower:0, アグリカーネーション・プチ
botania:specialflower:0, ホッパーホック
botania:specialflower:0, ホッパーホック・プチ
botania:specialflower:0, ラナンカーパス
botania:specialflower:0, ラナンカーパス・プチ
botania:specialflower:0, タングルベリー
botania:specialflower:0, ジユーリア
botania:specialflower:0, ヒヤシダス
botania:specialflower:0, メデュモネ
botania:specialflower:0, ポリディジアク
botania:specialflower:0, クレイコニア
botania:specialflower:0, クレイコニア・プチ
botania:specialflower:0, ルーニウム
botania:specialflower:0, ダフォミル
botania:specialflower:0, ヴィンキュロタス
botania:specialflower:0, スペクトランセマム
botania:specialflower:0, バッベル
botania:specialflower:0, バッベル・プチ
botania:specialflower:0, ソレノリア
botania:specialflower:0, ソレノリア・プチ
botania:specialflower:0, ベルガミュート
botania:spreader:0, マナ送信機
botania:spreader:1, パルスマナ送信機
botania:spreader:2, エルヴェンマナ送信機
botania:spreader:3, ガイアマナ送信機
botania:pool:0, マナプール
botania:pool:2, 弱いマナプール
botania:pool:3, すばらしいマナプール
botania:pool:1, 永遠のギルティプール
botania:runealtar, tile.runeAltar.name
botania:pylon:0, マナの支柱
botania:pylon:1, ナツーラの支柱
botania:pylon:2, ガイアの支柱
botania:pistonrelay, tile.pistonRelay.name
botania:distributor, tile.distributor.name
botania:manavoid, tile.manaVoid.name
botania:manadetector, tile.manaDetector.name
botania:enchanter, tile.enchanter.name
botania:turntable, tile.turntable.name
botania:tinyplanetblock, tile.tinyPlanetBlock.name
botania:alchemycatalyst, tile.alchemyCatalyst.name
botania:opencrate:0, 開けた木箱
botania:opencrate:1, クラフト木箱
botania:foresteye, tile.forestEye.name
botania:storage:0, マナスチールブロック
botania:storage:1, テラスチールブロック
botania:storage:2, エレメンチウムブロック
botania:storage:3, マナダイヤモンドブロック
botania:storage:4, ドラゴンストーンブロック
botania:forestdrum:0, 野生のドラム
botania:forestdrum:1, 収集のドラム
botania:forestdrum:2, 天蓋のドラム
botania:shinyflower:0, 白色の光り輝く花
botania:shinyflower:1, 橙色の光り輝く花
botania:shinyflower:2, 赤紫色の光り輝く花
botania:shinyflower:3, 空色のの光り輝く花
botania:shinyflower:4, 黄色の光り輝く花
botania:shinyflower:5, 黄緑色の光り輝く花
botania:shinyflower:6, 桃色の光り輝く花
botania:shinyflower:7, 灰色の光り輝く花
botania:shinyflower:8, 薄灰色の光り輝く花
botania:shinyflower:9, 水色の光り輝く花
botania:shinyflower:10, 紫色の光り輝く花
botania:shinyflower:11, 青色の光り輝く花
botania:shinyflower:12, 茶色の光り輝く花
botania:shinyflower:13, 緑色の光り輝く花
botania:shinyflower:14, 赤色の光り輝く花
botania:shinyflower:15, 黒色の光り輝く花
botania:platform:0, 難解なプラットフォーム
botania:platform:1, 幽霊のプラットフォーム
botania:platform:2, 丈夫なプラットフォーム
botania:alfheimportal, tile.alfheimPortal.name
botania:dreamwood:0, ドリームウッド
botania:dreamwood:1, ドリームウッドの木材
botania:dreamwood:2, 苔むしたドリームウッドの木材
botania:dreamwood:3, 模様入りのドリームウッド
botania:dreamwood:4, 規則的な模様入りのドリームウッド
botania:dreamwood:5, 光り輝くドリームウッド
botania:conjurationcatalyst, tile.conjurationCatalyst.name
botania:bifrost, tile.bifrost.name
botania:miniisland:0, 浮遊する白色の神秘の花
botania:miniisland:1, 浮遊する橙色の神秘の花
botania:miniisland:2, 浮遊する赤紫色の神秘の花
botania:miniisland:3, 浮遊する空色の神秘の花
botania:miniisland:4, 浮遊する黄色の神秘の花
botania:miniisland:5, 浮遊する黄緑色の神秘の花
botania:miniisland:6, 浮遊する桃色の神秘の花
botania:miniisland:7, 浮遊する灰色の神秘の花
botania:miniisland:8, 浮遊する薄灰色の神秘の花
botania:miniisland:9, 浮遊する水色の神秘の花
botania:miniisland:10, 浮遊する紫色の神秘の花
botania:miniisland:11, 浮遊する青色の神秘の花
botania:miniisland:12, 浮遊する茶色の神秘の花
botania:miniisland:13, 浮遊する緑色の神秘の花
botania:miniisland:14, 浮遊する赤色の神秘の花
botania:miniisland:15, 浮遊する黒色の神秘の花
botania:tinypotato, tile.tinyPotato.name
botania:spawnerclaw, tile.spawnerClaw.name
botania:custombrick:0, 地獄レンガ
botania:custombrick:1, ソウルレンガ
botania:custombrick:2, 雪レンガ
botania:custombrick:3, 屋根瓦
botania:custombrick:4, アズレージョ
botania:custombrick:5, アズレージョ
botania:custombrick:6, アズレージョ
botania:custombrick:7, アズレージョ
botania:custombrick:8, アズレージョ
botania:custombrick:9, アズレージョ
botania:custombrick:10, アズレージョ
botania:custombrick:11, アズレージョ
botania:custombrick:12, アズレージョ
botania:custombrick:13, アズレージョ
botania:custombrick:14, アズレージョ
botania:custombrick:15, アズレージョ
botania:endereyeblock, tile.enderEyeBlock.name
botania:starfield, tile.starfield.name
botania:rfgenerator, tile.rfGenerator.name
botania:elfglass, tile.elfGlass.name
botania:brewery, tile.brewery.name
botania:managlass, tile.manaGlass.name
botania:terraplate, tile.terraPlate.name
botania:redstringcontainer, tile.redStringContainer.name
botania:redstringdispenser, tile.redStringDispenser.name
botania:redstringfertilizer, tile.redStringFertilizer.name
botania:redstringcomparator, tile.redStringComparator.name
botania:redstringrelay, tile.redStringRelay.name
botania:floatingspecialflower:0, 浮遊している ピュアデイジー
botania:floatingspecialflower:0, 浮遊している マナスター
botania:floatingspecialflower:0, 浮遊している エンドフレイム
botania:floatingspecialflower:0, 浮遊している ハイドロエンゲス
botania:floatingspecialflower:0, 浮遊している サーマリリー
botania:floatingspecialflower:0, 浮遊している ローザ・アルカナ
botania:floatingspecialflower:0, 浮遊している マンチデュー
botania:floatingspecialflower:0, 浮遊している エントロピニウム
botania:floatingspecialflower:0, 浮遊している ケキムラス
botania:floatingspecialflower:0, 浮遊している ガーマリリス
botania:floatingspecialflower:0, 浮遊している ナースライムス
botania:floatingspecialflower:0, 浮遊している スペクトロラス
botania:floatingspecialflower:0, 浮遊している ラフロージア
botania:floatingspecialflower:0, 浮遊している Shulk Me Not
botania:floatingspecialflower:0, 浮遊している ダンデライフオン
botania:floatingspecialflower:0, 浮遊している ジェイディッド・アマランサス
botania:floatingspecialflower:0, 浮遊している ベレソーン
botania:floatingspecialflower:0, 浮遊している ベレソーン・プチ
botania:floatingspecialflower:0, 浮遊している ドレッドソーン
botania:floatingspecialflower:0, 浮遊している ヘイセイドリーム
botania:floatingspecialflower:0, 浮遊している タイガーズアイ
botania:floatingspecialflower:0, 浮遊している マリモルフォシス
botania:floatingspecialflower:0, 浮遊している マリモルフォシス・チビ
botania:floatingspecialflower:0, 浮遊している オアキド
botania:floatingspecialflower:0, 浮遊している オアキド・イグネム
botania:floatingspecialflower:0, 浮遊している フォーレン・カナデ
botania:floatingspecialflower:0, 浮遊している エクソフレイム
botania:floatingspecialflower:0, 浮遊している アグリカーネーション
botania:floatingspecialflower:0, 浮遊している アグリカーネーション・プチ
botania:floatingspecialflower:0, 浮遊している ホッパーホック
botania:floatingspecialflower:0, 浮遊している ホッパーホック・プチ
botania:floatingspecialflower:0, 浮遊している ラナンカーパス
botania:floatingspecialflower:0, 浮遊している ラナンカーパス・プチ
botania:floatingspecialflower:0, 浮遊している タングルベリー
botania:floatingspecialflower:0, 浮遊している ジユーリア
botania:floatingspecialflower:0, 浮遊している ヒヤシダス
botania:floatingspecialflower:0, 浮遊している メデュモネ
botania:floatingspecialflower:0, 浮遊している ポリディジアク
botania:floatingspecialflower:0, 浮遊している クレイコニア
botania:floatingspecialflower:0, 浮遊している クレイコニア・プチ
botania:floatingspecialflower:0, 浮遊している ルーニウム
botania:floatingspecialflower:0, 浮遊している ダフォミル
botania:floatingspecialflower:0, 浮遊している ヴィンキュロタス
botania:floatingspecialflower:0, 浮遊している スペクトランセマム
botania:floatingspecialflower:0, 浮遊している バッベル
botania:floatingspecialflower:0, 浮遊している バッベル・プチ
botania:floatingspecialflower:0, 浮遊している ソレノリア
botania:floatingspecialflower:0, 浮遊している ソレノリア・プチ
botania:floatingspecialflower:0, 浮遊している ベルガミュート
botania:prism, tile.prism.name
botania:enchantedsoil, tile.enchantedSoil.name
botania:petalblock:0, 白色の花びらブロック
botania:petalblock:1, 橙色の花びらブロック
botania:petalblock:2, 赤紫色の花びらブロック
botania:petalblock:3, 空色の花びらブロック
botania:petalblock:4, 黄色の花びらブロック
botania:petalblock:5, 黄緑色の花びらブロック
botania:petalblock:6, 桃色の花びらブロック
botania:petalblock:7, 灰色の花びらブロック
botania:petalblock:8, 薄灰色の花びらブロック
botania:petalblock:9, 水色の花びらブロック
botania:petalblock:10, 紫色の花びらブロック
botania:petalblock:11, 青色の花びらブロック
botania:petalblock:12, 茶色の花びらブロック
botania:petalblock:13, 緑色の花びらブロック
botania:petalblock:14, 赤色の花びらブロック
botania:petalblock:15, 黒色の花びらブロック
botania:corporeaindex, tile.corporeaIndex.name
botania:corporeafunnel, tile.corporeaFunnel.name
botania:mushroom:0, 白色のきらめくキノコ
botania:mushroom:1, 橙色のきらめくキノコ
botania:mushroom:2, 赤紫色のきらめくキノコ
botania:mushroom:3, 空色のきらめくキノコ
botania:mushroom:4, 黄色のきらめくキノコ
botania:mushroom:5, 黄緑色のきらめくキノコ
botania:mushroom:6, 桃色のきらめくキノコ
botania:mushroom:7, 灰色のきらめくキノコ
botania:mushroom:8, 薄灰色のきらめくキノコ
botania:mushroom:9, 水色のきらめくキノコ
botania:mushroom:10, 紫色のきらめくキノコ
botania:mushroom:11, 青色のきらめくキノコ
botania:mushroom:12, 茶色のきらめくキノコ
botania:mushroom:13, 緑色のきらめくキノコ
botania:mushroom:14, 赤色のきらめくキノコ
botania:mushroom:15, 黒色のきらめくキノコ
botania:pump, tile.pump.name
botania:doubleflower1:0, 背の高い白色の神秘の花
botania:doubleflower1:1, 背の高い橙色の神秘の花
botania:doubleflower1:2, 背の高い赤紫色の神秘の花
botania:doubleflower1:3, 背の高い空色の神秘の花
botania:doubleflower1:4, 背の高い黄色の神秘の花
botania:doubleflower1:5, 背の高い黄緑色の神秘の花
botania:doubleflower1:6, 背の高い桃色の神秘の花
botania:doubleflower1:7, 背の高い灰色の神秘の花
botania:doubleflower2:0, 背の高い薄灰色の神秘の花
botania:doubleflower2:1, 背の高い水色の神秘の花
botania:doubleflower2:2, 背の高い紫色の神秘の花
botania:doubleflower2:3, 背の高い青色の神秘の花
botania:doubleflower2:4, 背の高い茶色の神秘の花
botania:doubleflower2:5, 背の高い緑色の神秘の花
botania:doubleflower2:6, 背の高い赤色の神秘の花
botania:doubleflower2:7, 背の高い黒色の神秘の花
botania:blazeblock, tile.blazeBlock.name
botania:corporeainterceptor, tile.corporeaInterceptor.name
botania:corporeacrystalcube, tile.corporeaCrystalCube.name
botania:incenseplate, tile.incensePlate.name
botania:hourglass, tile.hourglass.name
botania:ghostrail, tile.ghostRail.name
botania:sparkchanger, tile.sparkChanger.name
botania:root, tile.root.name
botania:felpumpkin, tile.felPumpkin.name
botania:cocoon, tile.cocoon.name
botania:lightrelay:0, ルミナイザ
botania:lightrelay:1, 検出ルミナイザ
botania:lightrelay:2, 分岐ルミナイザ
botania:lightrelay:3, 切り替えルミナイザ
botania:lightlauncher, tile.lightLauncher.name
botania:manabomb, tile.manaBomb.name
botania:cacophoniumblock, tile.cacophoniumBlock.name
botania:bellows, 神秘のふいご
botania:bifrostperm, tile.bifrostPerm.name
botania:cellblock, tile.cellBlock.name
botania:redstringinterceptor, tile.redStringInterceptor.name
botania:corporearetainer, tile.corporeaRetainer.name
botania:teruterubozu, tile.teruTeruBozu.name
botania:shimmerrock, tile.shimmerrock.name
botania:shimmerwoodplanks, tile.shimmerwoodPlanks.name
botania:avatar, tile.avatar.name
botania:altgrass:0, 乾燥した草ブロック
botania:altgrass:1, 金色の草ブロック
botania:altgrass:2, 鮮やかな草ブロック
botania:altgrass:3, 枯れた草ブロック
botania:altgrass:4, マナで満たされた草ブロック
botania:altgrass:5, 変異した草ブロック
botania:animatedtorch, tile.animatedTorch.name
botania:lexicon, item.lexicon.name
botania:petal:0, 白色の神秘的な花びら
botania:petal:1, 橙色の神秘的な花びら
botania:petal:2, 赤紫色の神秘的な花びら
botania:petal:3, 空色の神秘的な花びら
botania:petal:4, 黄色の神秘的な花びら
botania:petal:5, 黄緑色の神秘的な花びら
botania:petal:6, 桃色の神秘的な花びら
botania:petal:7, 灰色の神秘的な花びら
botania:petal:8, 薄灰色の神秘的な花びら
botania:petal:9, 水色の神秘的な花びら
botania:petal:10, 紫色の神秘的な花びら
botania:petal:11, 青色の神秘的な花びら
botania:petal:12, 茶色の神秘的な花びら
botania:petal:13, 緑色の神秘的な花びら
botania:petal:14, 赤色の神秘的な花びら
botania:petal:15, 黒色の神秘的な花びら
botania:dye:0, 白色の花の粉末
botania:dye:1, 橙色の花の粉末
botania:dye:2, 赤紫色の花の粉末
botania:dye:3, 空色の花の粉末
botania:dye:4, 黄色の花の粉末
botania:dye:5, 黄緑色の花の粉末
botania:dye:6, 桃色の花の粉末
botania:dye:7, 灰色の花の粉末
botania:dye:8, 薄灰色の花の粉末
botania:dye:9, 水色の花の粉末
botania:dye:10, 紫色の花の粉末
botania:dye:11, 青色の花の粉末
botania:dye:12, 茶色の花の粉末
botania:dye:13, 緑色の花の粉末
botania:dye:14, 赤色の花の粉末
botania:dye:15, 黒色の花の粉末
botania:pestleandmortar, item.pestleAndMortar.name
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:twigwand:0, 森の杖
botania:manaresource:0, マナスチールインゴット
botania:manaresource:1, マナパール
botania:manaresource:2, マナダイヤモンド
botania:manaresource:3, リビングングウッドの小枝
botania:manaresource:4, テラスチールインゴット
botania:manaresource:5, ガイアの魂
botania:manaresource:6, レッドストーンの根
botania:manaresource:7, エレメンチウムインゴット
botania:manaresource:8, ピクシィダスト
botania:manaresource:9, ドラゴンストーン
botania:manaresource:11, クラフト空白
botania:manaresource:12, 赤い糸
botania:manaresource:13, ドリームウッドの小枝
botania:manaresource:14, ガイアの魂インゴット
botania:manaresource:15, エンダー空気瓶
botania:manaresource:16, マナが注入された糸
botania:manaresource:17, マナスチールのナゲット
botania:manaresource:18, テラスチールのナゲット
botania:manaresource:19, エレメンチウムのナゲット
botania:manaresource:22, マナが織り込まれた布
botania:manaresource:23, マナの粉末
botania:lens:0, マナレンズ
botania:lens:1, マナレンズ: 速度
botania:lens:2, マナレンズ: 強度
botania:lens:3, マナレンズ: 耐性
botania:lens:4, マナレンズ: 効率
botania:lens:5, マナレンズ: 反射
botania:lens:6, マナレンズ: 重力
botania:lens:7, マナレンズ: 採掘
botania:lens:8, マナレンズ: 攻撃
botania:lens:9, マナレンズ: 幻影
botania:lens:10, マナレンズ: 磁力
botania:lens:11, マナレンズ: 爆発
botania:lens:12, マナレンズ: 移動
botania:lens:13, マナレンズ: 重量
botania:lens:14, マナレンズ: 着色
botania:lens:15, マナレンズ: 着火
botania:lens:16, マナレンズ: 力
botania:lens:17, マナレンズ: 閃光
botania:lens:18, マナレンズ: ワープ
botania:lens:19, マナレンズ: 方向転換
botania:lens:20, マナレンズ: 祝福
botania:lens:21, マナレンズ: フレア
botania:lens:22, マナレンズ: 通信
botania:lens:23, マナレンズ: トリップワイヤー
botania:rune:0, 水のルーン
botania:rune:1, 火のルーン
botania:rune:2, 土のルーン
botania:rune:3, 空気のルーン
botania:rune:4, 春のルーン
botania:rune:5, 夏のルーン
botania:rune:6, 秋のルーン
botania:rune:7, 冬のルーン
botania:rune:8, マナのルーン
botania:rune:9, 色欲のルーン
botania:rune:10, 暴食のルーン
botania:rune:11, 貪食のルーン
botania:rune:12, 怠惰のルーン
botania:rune:13, 憤怒のルーン
botania:rune:14, 嫉妬のルーン
botania:rune:15, 高慢のルーン
botania:manatablet, item.manaTablet.name
botania:managun, item.manaGun.name
botania:manacookie, item.manaCookie.name
botania:fertilizer, item.fertilizer.name
botania:grassseeds:0, 牧草の種
botania:grassseeds:1, 北国の種
botania:grassseeds:2, 寄生の種
botania:grassseeds:3, 乾燥した牧草の種
botania:grassseeds:4, 金色の牧草の種
botania:grassseeds:5, 鮮やかな牧草の種
botania:grassseeds:6, 枯れた牧草の種
botania:grassseeds:7, マナで満たされた牧草の種
botania:grassseeds:8, 変異した牧草の種
botania:dirtrod, item.dirtRod.name
botania:terraformrod, item.terraformRod.name
botania:grasshorn:0, 野生のホルン
botania:grasshorn:1, 天蓋のホルン
botania:grasshorn:2, 外被のホルン
botania:manamirror, item.manaMirror.name
botania:manasteelhelm, item.manasteelHelm.name
botania:manasteelhelmreveal, item.manasteelHelmReveal.name
botania:manasteelchest, item.manasteelChest.name
botania:manasteellegs, item.manasteelLegs.name
botania:manasteelboots, item.manasteelBoots.name
botania:manasteelpick, item.manasteelPick.name
botania:manasteelshovel, item.manasteelShovel.name
botania:manasteelaxe, item.manasteelAxe.name
botania:manasteelsword, item.manasteelSword.name
botania:manasteelshears, item.manasteelShears.name
botania:terrasteelhelm, item.terrasteelHelm.name
botania:terrasteelhelmreveal, item.terrasteelHelmReveal.name
botania:terrasteelchest, item.terrasteelChest.name
botania:terrasteellegs, item.terrasteelLegs.name
botania:terrasteelboots, item.terrasteelBoots.name
botania:terrasword, item.terraSword.name
botania:tinyplanet, item.tinyPlanet.name
botania:manaring, item.manaRing.name
botania:auraring, item.auraRing.name
botania:manaringgreater, item.manaRingGreater.name
botania:auraringgreater, item.auraRingGreater.name
botania:travelbelt, item.travelBelt.name
botania:knockbackbelt, item.knockbackBelt.name
botania:icependant, item.icePendant.name
botania:lavapendant, item.lavaPendant.name
botania:magnetring, item.magnetRing.name
botania:waterring, item.waterRing.name
botania:miningring, item.miningRing.name
botania:terrapick, item.terraPick.name
botania:divacharm, item.divaCharm.name
botania:flighttiara:0, フリューゲルのティアラ
botania:flighttiara:1, フリューゲルのティアラ
botania:flighttiara:2, フリューゲルのティアラ
botania:flighttiara:3, フリューゲルのティアラ
botania:flighttiara:4, フリューゲルのティアラ
botania:flighttiara:5, フリューゲルのティアラ
botania:flighttiara:6, フリューゲルのティアラ
botania:flighttiara:7, フリューゲルのティアラ
botania:flighttiara:8, フリューゲルのティアラ
botania:enderdagger, item.enderDagger.name
botania:quartz:0, 煙がかったクォーツ
botania:quartz:1, マナクォーツ
botania:quartz:2, ブレイズクォーツ
botania:quartz:3, ラベンダークォーツ
botania:quartz:4, レッドクォーツ
botania:quartz:5, エレブンクォーツ
botania:quartz:6, サニークォーツ
botania:waterrod, item.waterRod.name
botania:elementiumhelm, item.elementiumHelm.name
botania:elementiumhelmreveal, item.elementiumHelmReveal.name
botania:elementiumchest, item.elementiumChest.name
botania:elementiumlegs, item.elementiumLegs.name
botania:elementiumboots, item.elementiumBoots.name
botania:elementiumpick, item.elementiumPick.name
botania:elementiumshovel, item.elementiumShovel.name
botania:elementiumaxe, item.elementiumAxe.name
botania:elementiumsword, item.elementiumSword.name
botania:elementiumshears, item.elementiumShears.name
botania:openbucket, item.openBucket.name
botania:spawnermover, item.spawnerMover.name
botania:pixiering, item.pixieRing.name
botania:supertravelbelt, item.superTravelBelt.name
botania:rainbowrod, item.rainbowRod.name
botania:tornadorod, item.tornadoRod.name
botania:firerod, item.fireRod.name
botania:vineball, item.vineBall.name
botania:slingshot, item.slingshot.name
botania:manabottle, item.manaBottle.name
botania:laputashard:0, ラピュタの破片
botania:laputashard:4, ラピュタの破片
botania:laputashard:9, ラピュタの破片
botania:laputashard:14, ラピュタの破片
botania:laputashard:19, ラピュタの破片
botania:virus:0, 表皮を腐らせるウィルス
botania:virus:1, 表皮を溶かすウィルス
botania:reachring, item.reachRing.name
botania:skydirtrod, item.skyDirtRod.name
botania:itemfinder, item.itemFinder.name
botania:superlavapendant, item.superLavaPendant.name
botania:enderhand, item.enderHand.name
botania:glasspick, item.glassPick.name
botania:spark, item.spark.name
botania:sparkupgrade:0, スパーク強化：散布
botania:sparkupgrade:1, スパーク強化：優性
botania:sparkupgrade:2, スパーク強化：劣勢
botania:sparkupgrade:3, スパーク強化：孤立
botania:diviningrod, item.diviningRod.name
botania:gravityrod, item.gravityRod.name
botania:manainkwell, item.manaInkwell.name
botania:vial:0, マナガラスの小瓶
botania:vial:1, アルフガラスのフラスコ
botania:brewvial, item.brewVial.name
botania:brewflask, item.brewFlask.name
botania:bloodpendant, item.bloodPendant.name
botania:missilerod, item.missileRod.name
botania:holycloak, item.holyCloak.name
botania:unholycloak, item.unholyCloak.name
botania:balancecloak, item.balanceCloak.name
botania:craftinghalo, item.craftingHalo.name
botania:blacklotus:0, 黒スイレン
botania:blacklotus:1, 漆黒スイレン
botania:monocle, item.monocle.name
botania:clip, item.clip.name
botania:cobblerod, item.cobbleRod.name
botania:smeltrod, item.smeltRod.name
botania:worldseed, item.worldSeed.name
botania:spellcloth, item.spellCloth.name
botania:thornchakram:0, 棘のチャクラム
botania:thornchakram:1, 炎のチャクラム
botania:overgrowthseed, item.overgrowthSeed.name
botania:craftpattern:0, クラフトパターン #1: 1x1
botania:craftpattern:1, クラフトパターン #2: 2x2
botania:craftpattern:2, クラフトパターン #3: 1x2
botania:craftpattern:3, クラフトパターン #4: 2x1
botania:craftpattern:4, クラフトパターン #5: 1x3
botania:craftpattern:5, クラフトパターン #6: 3x1
botania:craftpattern:6, クラフトパターン #7: 2x3
botania:craftpattern:7, クラフトパターン #8: 3x2
botania:craftpattern:8, クラフトパターン #9: ドーナツ
botania:ancientwill:0, アリムの意思
botania:ancientwill:1, ダロクの意思
botania:ancientwill:2, グーサンの意思
botania:ancientwill:3, トラグの意思
botania:ancientwill:4, ベラックの意思
botania:ancientwill:5, カリルの意思
botania:corporeaspark:0, コーポリアスパーク
botania:corporeaspark:1, マスターコーポリアスパーク
botania:livingwoodbow, item.livingwoodBow.name
botania:crystalbow, item.crystalBow.name
botania:cosmetic:0, 黒色の蝶ネクタイ
botania:cosmetic:1, 黒色のネクタイ
botania:cosmetic:2, 赤色のメガネ
botania:cosmetic:3, ふっくらしたスカーフ
botania:cosmetic:4, エンジニアのゴーグル
botania:cosmetic:5, 眼帯
botania:cosmetic:6, 悪者の眼帯
botania:cosmetic:7, 赤いリボン
botania:cosmetic:8, ピンクの花のつぼみ
botania:cosmetic:9, 水玉模様のリボン
botania:cosmetic:10, 青色の蝶
botania:cosmetic:11, ネコミミ
botania:cosmetic:12, 魔女のピン
botania:cosmetic:13, 悪魔のしっぽ
botania:cosmetic:14, カムイの目
botania:cosmetic:15, グーグルっぽい目
botania:cosmetic:16, 四つ葉のクローバー
botania:cosmetic:17, 時計の目
botania:cosmetic:18, ユニコーンの角
botania:cosmetic:19, 悪魔の角
botania:cosmetic:20, ハイパープラス
botania:cosmetic:21, 植物学者の紋章
botania:cosmetic:22, 古代のマスク
botania:cosmetic:23, 不気味なマスク
botania:cosmetic:24, エイリアンのアンテナ
botania:cosmetic:25, 3Dメガネ
botania:cosmetic:26, 橙色の影
botania:cosmetic:27, 鼻メガネ
botania:cosmetic:28, 濃いアイブロウ
botania:cosmetic:29, ルシタニアの盾
botania:cosmetic:30, 小さなポテトのマスク
botania:cosmetic:31, クエスト担当者の印
botania:cosmetic:32, Thinking Hand
botania:swapring, item.swapRing.name
botania:flowerbag, item.flowerBag.name
botania:phantomink, item.phantomInk.name
botania:poolminecart, item.poolMinecart.name
botania:pinkinator, item.pinkinator.name
botania:infinitefruit, item.infiniteFruit.name
botania:kingkey, item.kingKey.name
botania:flugeleye, item.flugelEye.name
botania:thorring, item.thorRing.name
botania:odinring, item.odinRing.name
botania:lokiring, item.lokiRing.name
botania:dice, item.dice.name
botania:keepivy, item.keepIvy.name
botania:blackholetalisman:0, ブラックホールのお守り
botania:recordgaia1, item.recordGaia1.name
botania:recordgaia2, item.recordGaia2.name
botania:temperancestone:0, 節制の石
botania:incensestick, item.incenseStick.name
botania:terraaxe, item.terraAxe.name
botania:waterbowl, item.waterBowl.name
botania:obediencestick, item.obedienceStick.name
botania:cacophonium, item.cacophonium.name
botania:slimebottle:0, ボトル入りスライム
botania:starsword, item.starSword.name
botania:exchangerod, item.exchangeRod.name
botania:magnetringgreater, item.magnetRingGreater.name
botania:thundersword, item.thunderSword.name
botania:manaweavehelm, item.manaweaveHelm.name
botania:manaweavechest, item.manaweaveChest.name
botania:manaweavelegs, item.manaweaveLegs.name
botania:manaweaveboots, item.manaweaveBoots.name
botania:autocraftinghalo, item.autocraftingHalo.name
botania:gaiahead, item.gaiaHead.name
botania:sextant, item.sextant.name
botania:speedupbelt, item.speedUpBelt.name
botania:baublebox, item.baubleBox.name
botania:dodgering, item.dodgeRing.name
botania:invisibilitycloak, item.invisibilityCloak.name
botania:cloudpendant, item.cloudPendant.name
botania:supercloudpendant, item.superCloudPendant.name
botania:thirdeye, item.thirdEye.name
botania:astrolabe, item.astrolabe.name
botania:goddesscharm, item.goddessCharm.name
botania:livingwood0stairs, tile.livingwood0Stairs.name
botania:livingwood0slab:0, リビングウッドのハーフブロック
botania:livingwood0wall, tile.livingwood0Wall.name
botania:livingwood1stairs, tile.livingwood1Stairs.name
botania:livingwood1slab:0, リビングウッドの木材のハーフブロック
botania:livingrock0stairs, tile.livingrock0Stairs.name
botania:livingrock0slab:0, リビングロックのハーフブロック
botania:livingrock0wall, tile.livingrock0Wall.name
botania:livingrock1stairs, tile.livingrock1Stairs.name
botania:livingrock1slab:0, リビングロックレンガのハーフブロック
botania:dreamwood0stairs, tile.dreamwood0Stairs.name
botania:dreamwood0slab:0, ドリームウッドのハーフブロック
botania:dreamwood0wall, tile.dreamwood0Wall.name
botania:dreamwood1stairs, tile.dreamwood1Stairs.name
botania:dreamwood1slab:0, ドリームウッドの木材のハーフブロック
botania:quartztypedark:0, 煙がかったクォーツブロック
botania:quartztypedark:1, 模様入りの煙がかったクォーツブロック
botania:quartztypedark:2, 柱の煙がかったクォーツブロック
botania:quartzslabdarkhalf:0, 煙がかったクォーツのハーフブロック
